location,lat,long,alt,year,bloom_date,bloom_doy,spring_temp,spring_gdd,winter_chill_days,spring_precip
Switzerland/Versoix,46.290431,6.137128,440,1958,1958-04-24,114,1.06,14.8,89.0,543.9
Switzerland/Vallorbe,46.712292,6.379286,850,1958,1958-05-04,124,-0.34,4.8,90.0,517.3
Switzerland/Wädenswil,47.223239,8.679778,480,1958,1958-04-24,114,,,,
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1958,1958-05-10,130,,,,
Switzerland/Wiliberg,47.279603,8.027331,650,1958,1958-05-08,128,,,,
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1958,1958-05-05,125,,,,
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1958,1958-04-27,117,,,,
Switzerland/Zofingen,47.291794,7.941003,440,1958,1958-05-02,122,0.8,34.5,85.0,348.4
Switzerland/Zweisimmen,46.555264,7.373433,965,1958,1958-05-10,130,,,,
Switzerland/L'Abergement,46.756178,6.490211,660,1959,1959-04-04,94,,,,
Switzerland/Aurigeno,46.236078,8.725292,350,1959,1959-04-04,94,,,,
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1959,1959-04-04,94,,,,
Switzerland/Bauma,47.364822,8.881672,640,1959,1959-04-27,117,,,,
Switzerland/Cartigny,46.177483,6.014089,400,1959,1959-04-02,92,,,,
Switzerland/Couvet,46.9213,6.637761,750,1959,1959-04-14,104,,,,
Switzerland/Disentis,46.699461,8.850803,1200,1959,1959-05-08,128,,,,
Switzerland/Escholzmatt,46.898653,7.932344,910,1959,1959-05-04,124,,,,
Switzerland/Elm,46.921942,9.172731,1000,1959,1959-04-29,119,,,,
Switzerland/Entlebuch,46.987397,8.068953,765,1959,1959-04-15,105,,,,
Switzerland/Enges,47.056436,7.012192,820,1959,1959-04-16,106,1.77,44.4,90.0,279.2
Switzerland/Flawil,47.415283,9.182167,630,1959,1959-04-13,103,0.17,19.8,90.0,251.0
Switzerland/Gadmen,46.736853,8.351842,1205,1959,1959-05-30,150,,,,
Switzerland/Gryon,46.274817,7.065661,1100,1959,1959-04-20,110,,,,
Switzerland/Liddes,45.988267,7.180528,1350,1959,1959-04-30,120,-2.35,0.9,90.0,296.8
Switzerland/Longirod,46.498772,6.26595,900,1959,1959-05-03,123,,,,
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1959,1959-04-28,118,0.24,12.0,90.0,360.8
Switzerland/Merishausen,47.763636,8.612414,540,1959,1959-04-10,100,,,,
Switzerland/Murg,47.108222,9.217372,500,1959,1959-04-01,91,2.18,38.2,90.0,298.2
Switzerland/Orvin,47.157753,7.214464,700,1959,1959-04-20,110,2.2,61.9,90.0,273.8
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1959,1959-05-15,135,,,,
Switzerland/Posieux,46.761672,7.098294,680,1959,1959-04-13,103,1.18,27.8,90.0,235.5
Switzerland/Prato-Sornico,46.394025,8.655608,750,1959,1959-04-12,102,,,,
Switzerland/Rafz,47.620414,8.542733,515,1959,1959-04-12,102,0.91,43.2,90.0,225.2
Switzerland/Seon,47.338319,8.153353,550,1959,1959-04-15,105,1.68,48.7,90.0,256.0
Switzerland/Sargans II,47.050589,9.439256,480,1959,1959-04-04,94,,,,
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1959,1959-05-18,138,,,,
Switzerland/Sarnen,46.894217,8.252236,500,1959,1959-04-12,102,,,,
Switzerland/Trient,46.048003,6.993797,1300,1959,1959-05-07,127,-2.58,0.5,90.0,271.4
Switzerland/Thusis,46.709511,9.44165,700,1959,1959-04-08,98,,,,
Switzerland/Vals,46.622889,9.182461,1250,1959,1959-05-15,135,,,,
Switzerland/Versoix,46.290431,6.137128,440,1959,1959-04-08,98,3.13,76.6,90.0,300.3
Switzerland/Vallorbe,46.712292,6.379286,850,1959,1959-04-18,108,1.8,38.8,90.0,316.7
Switzerland/La Valsainte,46.648728,7.182475,1050,1959,1959-04-15,105,,,,
Switzerland/Wädenswil,47.223239,8.679778,480,1959,1959-04-02,92,,,,
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1959,1959-04-15,105,,,,
Switzerland/Wiliberg,47.279603,8.027331,650,1959,1959-04-15,105,,,,
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1959,1959-04-10,100,,,,
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1959,1959-04-05,95,,,,
Switzerland/Zofingen,47.291794,7.941003,440,1959,1959-04-07,97,2.53,85.0,90.0,227.3
Switzerland/L'Abergement,46.756178,6.490211,660,1960,1960-04-08,99,,,,
Switzerland/Biel,47.151194,7.254139,490,1960,1960-04-15,106,1.98,57.0,87.0,303.7
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1960,1960-04-15,106,,,,
Switzerland/Bauma,47.364822,8.881672,640,1960,1960-05-09,130,,,,
Switzerland/Cartigny,46.177483,6.014089,400,1960,1960-04-06,97,,,,
Switzerland/Couvet,46.9213,6.637761,750,1960,1960-04-23,114,,,,
Switzerland/Disentis,46.699461,8.850803,1200,1960,1960-05-12,133,,,,
Switzerland/Escholzmatt,46.898653,7.932344,910,1960,1960-05-06,127,,,,
Switzerland/Elm,46.921942,9.172731,1000,1960,1960-05-12,133,,,,
Switzerland/Entlebuch,46.987397,8.068953,765,1960,1960-05-03,124,,,,
Switzerland/Enges,47.056436,7.012192,820,1960,1960-05-06,127,1.15,29.5,89.0,309.1
Switzerland/Flawil,47.415283,9.182167,630,1960,1960-05-08,129,0.24,22.3,90.0,249.0
Switzerland/Gadmen,46.736853,8.351842,1205,1960,1960-05-15,136,,,,
Switzerland/Gryon,46.274817,7.065661,1100,1960,1960-05-01,122,,,,
Switzerland/Liddes,45.988267,7.180528,1350,1960,1960-05-12,133,-2.73,2.8,90.0,375.4
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1960,1960-05-10,131,-0.42,9.3,90.0,405.9
Switzerland/Meiringen I,46.75275,8.137867,900,1960,1960-04-21,112,,,,
Switzerland/Merishausen,47.763636,8.612414,540,1960,1960-04-20,111,,,,
Switzerland/Murg,47.108222,9.217372,500,1960,1960-04-11,102,2.11,38.3,90.0,292.4
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1960,1960-04-15,106,,,,
Switzerland/Orvin,47.157753,7.214464,700,1960,1960-04-22,113,1.62,41.2,88.0,287.1
Switzerland/Prato-Sornico,46.394025,8.655608,750,1960,1960-04-24,115,,,,
Switzerland/Rafz,47.620414,8.542733,515,1960,1960-04-19,110,1.18,43.6,89.0,221.9
Switzerland/Seon,47.338319,8.153353,550,1960,1960-04-16,107,1.53,41.9,90.0,248.8
Switzerland/Sargans II,47.050589,9.439256,480,1960,1960-04-04,95,,,,
Switzerland/Sihlbrugg,47.219356,8.5767,480,1960,1960-04-18,109,,,,
Switzerland/Sarnen,46.894217,8.252236,500,1960,1960-04-10,101,,,,
Switzerland/Trient,46.048003,6.993797,1300,1960,1960-05-10,131,-2.96,2.3,90.0,384.1
Switzerland/Thusis,46.709511,9.44165,700,1960,1960-04-20,111,,,,
Switzerland/Versoix,46.290431,6.137128,440,1960,1960-04-07,98,2.71,53.2,88.0,399.5
Switzerland/Vallorbe,46.712292,6.379286,850,1960,1960-04-25,116,1.24,25.8,90.0,342.8
Switzerland/La Valsainte,46.648728,7.182475,1050,1960,1960-04-25,116,,,,
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1960,1960-04-20,111,,,,
Switzerland/Wiliberg,47.279603,8.027331,650,1960,1960-04-15,106,,,,
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1960,1960-04-15,106,,,,
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1960,1960-04-07,98,,,,
Switzerland/Zofingen,47.291794,7.941003,440,1960,1960-04-10,101,2.34,72.0,85.0,241.6
Switzerland/L'Abergement,46.756178,6.490211,660,1961,1961-03-31,90,,,,
Switzerland/Aurigeno,46.236078,8.725292,350,1961,1961-03-28,87,,,,
Switzerland/Biel,47.151194,7.254139,490,1961,1961-04-04,94,3.08,72.6,85.0,249.1
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1961,1961-04-12,102,,,,
Switzerland/Bauma,47.364822,8.881672,640,1961,1961-04-16,106,,,,
Switzerland/Cartigny,46.177483,6.014089,400,1961,1961-03-27,86,,,,
Switzerland/Couvet,46.9213,6.637761,750,1961,1961-04-10,100,,,,
Switzerland/Disentis,46.699461,8.850803,1200,1961,1961-04-17,107,,,,
Switzerland/Escholzmatt,46.898653,7.932344,910,1961,1961-04-10,100,,,,
Switzerland/Elm,46.921942,9.172731,1000,1961,1961-04-25,115,,,,
Switzerland/Entlebuch,46.987397,8.068953,765,1961,1961-04-07,97,,,,
Switzerland/Enges,47.056436,7.012192,820,1961,1961-04-08,98,2.36,47.9,88.0,250.4
Switzerland/Flawil,47.415283,9.182167,630,1961,1961-04-08,98,1.52,32.5,90.0,249.7
Switzerland/Gadmen,46.736853,8.351842,1205,1961,1961-05-10,130,,,,
Switzerland/Gryon,46.274817,7.065661,1100,1961,1961-04-02,92,,,,
Switzerland/Liddes,45.988267,7.180528,1350,1961,1961-04-19,109,-2.1,0.3,90.0,363.9
Switzerland/Longirod,46.498772,6.26595,900,1961,1961-04-08,98,,,,
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1961,1961-04-17,107,0.67,15.2,90.0,324.9
Switzerland/Meiringen I,46.75275,8.137867,900,1961,1961-04-10,100,,,,
